i_sorted,j_sorted,i_original,j_original,d_i,d_j,abs_gap,abs_Aij,coupling_over_gap,relation
11,72,11,72,-39.300636228647768,-38.503398960835582,0.79723726781218573,0.004346102817775279,0.0054514546587894081,outside_candidate
11,73,11,73,-39.300636228647768,-38.502271396240452,0.79836483240731582,0.0034333098094968604,0.0043004271607810854,outside_candidate
11,74,11,74,-39.300636228647768,-38.502271396240452,0.79836483240731582,0,0,outside_candidate
11,75,11,75,-39.300636228647768,-38.49993133983368,0.80070488881408863,0,0,outside_candidate
11,76,11,76,-39.300636228647768,-38.499931339833665,0.80070488881410284,0.019704676527600721,0.02460916225550297,outside_candidate
11,77,11,77,-39.300636228647768,-38.498654701535017,0.80198152711275128,0.0054004930109498167,0.0067339369154703196,outside_candidate
11,78,11,78,-39.300636228647768,-38.498654701535017,0.80198152711275128,0,0,outside_candidate
11,79,11,79,-39.300636228647768,-38.498389193450677,0.80224703519709095,0.0040291041911833777,0.0050222737067436253,outside_candidate
12,13,12,13,-39.300636228647768,-39.300179812350393,0.00045641629737502853,0.048651659121089291,106.59492091079551,inside_requested_k
12,14,12,14,-39.300636228647768,-39.300179812350372,0.00045641629739634482,0.0061841874859586768,13.549444928318202,inside_requested_k
12,15,12,16,-39.300636228647768,-39.299914304266025,0.00072192438174312201,0.0096701694353374008,13.394989392086051,inside_requested_k
12,16,12,15,-39.300636228647768,-39.299914304266018,0.00072192438175022744,0.023432264291618165,32.458059159616106,inside_requested_k
12,17,12,17,-39.300636228647768,-39.29384038700988,0.0067958416378886,0.04218977931073481,6.2081757578804844,inside_requested_k
12,18,12,18,-39.300636228647768,-39.293840387009858,0.0067958416379099162,0.010287879783578757,1.5138492524882949,inside_requested_k
12,19,12,20,-39.300636228647768,-39.258241397843484,0.042394830804283856,0.021237511142250181,0.50094576955132464,inside_requested_k
12,20,12,22,-39.300636228647768,-39.258241397843484,0.042394830804283856,0.0087711528181451982,0.20689203498976819,inside_requested_k
12,21,12,19,-39.300636228647768,-39.258241397843477,0.042394830804290962,0.007416829168874154,0.17494654485384725,inside_requested_k
12,22,12,21,-39.300636228647768,-39.25824139784347,0.042394830804298067,0.0042198417283632814,0.099536704081750124,inside_requested_k
12,23,12,23,-39.300636228647768,-39.258241397843463,0.042394830804305172,0.025115511152328511,0.59241918592061094,inside_requested_k
12,24,12,24,-39.300636228647768,-39.258241397843463,0.042394830804305172,0.0049903908833717706,0.11771224908072989,inside_requested_k
12,25,12,28,-39.300636228647768,-38.938673149076706,0.361963079571062,0.0054571882206614431,0.015076643250821019,inside_requested_k
12,26,12,30,-39.300636228647768,-38.938673149076692,0.36196307957107621,0.0019242768022461891,0.0053162239765625931,inside_requested_k
12,27,12,29,-39.300636228647768,-38.938673149076685,0.36196307957108331,0.00073750735915347192,0.0020375209538702086,inside_requested_k
12,28,12,25,-39.300636228647768,-38.938673149076664,0.36196307957110463,0.022911852850208782,0.063298867048422094,inside_requested_k
12,29,12,26,-39.300636228647768,-38.938673149076664,0.36196307957110463,0.0030964041197863433,0.0085544750129082723,inside_requested_k
12,30,12,27,-39.300636228647768,-38.938673149076664,0.36196307957110463,0.0080790225943106701,0.02232001839492476,boundary_around_k
12,31,12,32,-39.300636228647768,-38.849887097977636,0.45074913067013256,0.052542636880610241,0.11656736154431326,boundary_around_k
12,32,12,31,-39.300636228647768,-38.8498870979776,0.45074913067016809,0.017513231320406185,0.038853610864135746,boundary_around_k
12,33,12,33,-39.300636228647768,-38.554923411530481,0.74571281711728687,0.015606362766886241,0.020928113891371735,boundary_around_k
12,34,12,34,-39.300636228647768,-38.55492341153046,0.74571281711730819,0.0043270113568523094,0.0058025170783294003,boundary_around_k
12,35,12,35,-39.300636228647768,-38.550977098652851,0.74965912999491735,0.0061681347288562978,0.0082279191729421313,boundary_around_k
12,36,12,36,-39.300636228647768,-38.550977098652851,0.74965912999491735,0.012976901834072515,0.01731040324175135,boundary_around_k
12,37,12,38,-39.300636228647768,-38.54465348332868,0.75598274531908771,0,0,boundary_around_k
12,38,12,37,-39.300636228647768,-38.544653483328673,0.75598274531909482,0.0032869881834785915,0.0043479672040546077,boundary_around_k
12,39,12,39,-39.300636228647768,-38.542596000718476,0.7580402279292926,0,0,boundary_around_k
12,40,12,40,-39.300636228647768,-38.54259600071844,0.75804022792932813,0.0032869881834785928,0.0043361658951232302,outside_candidate
12,41,12,41,-39.300636228647768,-38.535240611890295,0.76539561675747336,0,0,outside_candidate
12,42,12,42,-39.300636228647768,-38.535240611890295,0.76539561675747336,0,0,outside_candidate
12,43,12,43,-39.300636228647768,-38.534816247467923,0.7658199811798454,0.010367112202423423,0.013537270451538149,outside_candidate
12,44,12,44,-39.300636228647768,-38.534816247467916,0.7658199811798525,0.0030277919812100036,0.0039536602016380764,outside_candidate
12,45,12,46,-39.300636228647768,-38.533618953666618,0.76701727498114991,0.023785495542079052,0.031010377885770043,outside_candidate
12,46,12,45,-39.300636228647768,-38.53361895366659,0.76701727498117833,0.026258165246318542,0.034234124970604976,outside_candidate
12,47,12,48,-39.300636228647768,-38.524052346743474,0.77658388190429406,0.013722551559904437,0.017670404807082513,outside_candidate
12,48,12,47,-39.300636228647768,-38.524052346743467,0.77658388190430117,0,0,outside_candidate
12,49,12,50,-39.300636228647768,-38.523632256885385,0.77700397176238312,0,0,outside_candidate
12,50,12,49,-39.300636228647768,-38.523632256885378,0.77700397176239022,0,0,outside_candidate
12,51,12,51,-39.300636228647768,-38.523208436758658,0.77742779188911015,0,0,outside_candidate
12,52,12,52,-39.300636228647768,-38.523208436758608,0.77742779188915989,0.0038066805783500733,0.0048965069400204861,outside_candidate
12,53,12,53,-39.300636228647768,-38.518048551255639,0.78258767739212942,0,0,outside_candidate
12,54,12,54,-39.300636228647768,-38.518048551255639,0.78258767739212942,0.022544568177403704,0.028807721906036796,outside_candidate
12,55,12,56,-39.300636228647768,-38.516905789642834,0.783730439004934,0.0022368568734181661,0.0028541150912272835,outside_candidate
12,56,12,55,-39.300636228647768,-38.51690578964282,0.78373043900494821,0,0,outside_candidate
12,57,12,58,-39.300636228647768,-38.515389665287053,0.7852465633607153,0.0010583777579306706,0.0013478285767988623,outside_candidate
12,58,12,57,-39.300636228647768,-38.515389665287046,0.7852465633607224,0,0,outside_candidate
12,59,12,59,-39.300636228647768,-38.511524460429108,0.78911176821866036,0,0,outside_candidate
12,60,12,60,-39.300636228647768,-38.511524460429087,0.78911176821868168,0.0069767898795695367,0.0088413202800393439,outside_candidate
12,61,12,61,-39.300636228647768,-38.509119151636938,0.79151707701083041,0,0,outside_candidate
12,62,12,62,-39.300636228647768,-38.509119151636924,0.79151707701084462,0.0038066805783500807,0.0048093473772239598,outside_candidate
12,63,12,63,-39.300636228647768,-38.505838792892362,0.79479743575540596,0.0010583777579306333,0.0013316320741834182,outside_candidate
12,64,12,64,-39.300636228647768,-38.505838792892334,0.79479743575543438,0,0,outside_candidate
12,65,12,65,-39.300636228647768,-38.505450543172927,0.79518568547484136,0,0,outside_candidate
12,66,12,66,-39.300636228647768,-38.505450543172927,0.79518568547484136,0,0,outside_candidate
12,67,12,67,-39.300636228647768,-38.505185035088573,0.79545119355919525,0,0,outside_candidate
12,68,12,68,-39.300636228647768,-38.505185035088566,0.79545119355920235,0.017319857721886919,0.021773627171756665,outside_candidate
12,69,12,69,-39.300636228647768,-38.504728618791212,0.79590760985655606,0,0,outside_candidate
12,70,12,70,-39.300636228647768,-38.504728618791177,0.79590760985659159,2.0816681711721685e-17,2.615464590855273e-17,outside_candidate
12,71,12,71,-39.300636228647768,-38.503398960835597,0.79723726781217152,0.0043461028177753935,0.0054514546587896492,outside_candidate
12,72,12,72,-39.300636228647768,-38.503398960835582,0.79723726781218573,0.0022823178259505851,0.0028627836631544131,outside_candidate
12,73,12,73,-39.300636228647768,-38.502271396240452,0.79836483240731582,0,0,outside_candidate
12,74,12,74,-39.300636228647768,-38.502271396240452,0.79836483240731582,0.0034333098094968604,0.0043004271607810854,outside_candidate
12,75,12,75,-39.300636228647768,-38.49993133983368,0.80070488881408863,0.01970467652760071,0.024609162255503393,outside_candidate
12,76,12,76,-39.300636228647768,-38.499931339833665,0.80070488881410284,0,0,outside_candidate
12,77,12,77,-39.300636228647768,-38.498654701535017,0.80198152711275128,0,0,outside_candidate
12,78,12,78,-39.300636228647768,-38.498654701535017,0.80198152711275128,0.0054004930109498167,0.0067339369154703196,outside_candidate
12,79,12,79,-39.300636228647768,-38.498389193450677,0.80224703519709095,0,0,outside_candidate
13,14,13,14,-39.300179812350393,-39.300179812350372,2.1316282072803006e-14,0.052289992397491318,2453054065380.708,inside_requested_k
13,15,13,16,-39.300179812350393,-39.299914304266025,0.00026550808436809348,0.019832278366928767,74.695572506311379,inside_requested_k
13,16,13,15,-39.300179812350393,-39.299914304266018,0.00026550808437519891,0.0076142992180430608,28.678219858959263,inside_requested_k
13,17,13,17,-39.300179812350393,-39.29384038700988,0.0063394253405135714,0.0094380067729185908,1.4887795448276382,inside_requested_k
13,18,13,18,-39.300179812350393,-39.293840387009858,0.0063394253405348877,0.034043169125568318,5.3700717804645572,inside_requested_k
13,19,13,20,-39.300179812350393,-39.258241397843484,0.041938414506908828,0.010642502555316402,0.253765019027202,inside_requested_k
13,20,13,22,-39.300179812350393,-39.258241397843484,0.041938414506908828,0.0056771268506351173,0.13536818016093294,inside_requested_k
13,21,13,19,-39.300179812350393,-39.258241397843477,0.041938414506915933,0.0067137783601517774,0.16008660410957187,inside_requested_k
13,22,13,21,-39.300179812350393,-39.25824139784347,0.041938414506923039,0.0087711528181453977,0.20914364363243843,inside_requested_k
13,23,13,23,-39.300179812350393,-39.258241397843463,0.041938414506930144,0.0089992302059517301,0.21458203205237159,inside_requested_k
13,24,13,24,-39.300179812350393,-39.258241397843463,0.041938414506930144,0.0074168291688739675,0.17685049032190686,inside_requested_k
13,25,13,28,-39.300179812350393,-38.938673149076706,0.36150666327368697,0.010148143086373546,0.028071800930238068,inside_requested_k
13,26,13,30,-39.300179812350393,-38.938673149076692,0.36150666327370118,0.0058605643208166983,0.016211497369772111,inside_requested_k
13,27,13,29,-39.300179812350393,-38.938673149076685,0.36150666327370828,0.0074356252881620294,0.020568432185528705,inside_requested_k
13,28,13,25,-39.300179812350393,-38.938673149076664,0.3615066632737296,0.0024171038141087725,0.0066861943628368564,inside_requested_k
13,29,13,26,-39.300179812350393,-38.938673149076664,0.3615066632737296,0.0017710312213098693,0.0048990278775826058,inside_requested_k
13,30,13,27,-39.300179812350393,-38.938673149076664,0.3615066632737296,0.0013958802366225986,0.0038612849455713924,boundary_around_k
13,31,13,32,-39.300179812350393,-38.849887097977636,0.45029271437275753,0.015644335239182024,0.03474259018597281,boundary_around_k
13,32,13,31,-39.300179812350393,-38.8498870979776,0.45029271437279306,0.046935634588066814,0.10423360869483056,boundary_around_k
13,33,13,33,-39.300179812350393,-38.554923411530481,0.74525640081991185,0,0,boundary_around_k
13,34,13,34,-39.300179812350393,-38.55492341153046,0.74525640081993316,0.0032869881834786197,0.0044105467324564622,boundary_around_k
13,35,13,35,-39.300179812350393,-38.550977098652851,0.74920271369754232,0,0,boundary_around_k
13,36,13,36,-39.300179812350393,-38.550977098652851,0.74920271369754232,0.027945752348431108,0.037300655533547597,boundary_around_k
13,37,13,38,-39.300179812350393,-38.54465348332868,0.75552632902171268,0.0023861719001444029,0.0031582908609341502,boundary_around_k
13,38,13,37,-39.300179812350393,-38.544653483328673,0.75552632902171979,0,0,boundary_around_k
13,39,13,39,-39.300179812350393,-38.542596000718476,0.75758381163191757,0.0005023606931623309,0.00066310906522697676,boundary_around_k
13,40,13,40,-39.300179812350393,-38.54259600071844,0.7575838116319531,0.0043270113568523215,0.0057115942690634681,outside_candidate
13,41,13,41,-39.300179812350393,-38.535240611890295,0.76493920046009833,0,0,outside_candidate
13,42,13,42,-39.300179812350393,-38.535240611890295,0.76493920046009833,0.0022368568734181609,0.0029242283204635455,outside_candidate
13,43,13,43,-39.300179812350393,-38.534816247467923,0.76536356488247037,0,0,outside_candidate
13,44,13,44,-39.300179812350393,-38.534816247467916,0.76536356488247748,0.0089085395862985965,0.011639618078326624,outside_candidate
13,45,13,46,-39.300179812350393,-38.533618953666618,0.76656085868377488,0.0010583777579306608,0.0013806832764041081,outside_candidate
13,46,13,45,-39.300179812350393,-38.53361895366659,0.7665608586838033,0,0,outside_candidate
13,47,13,48,-39.300179812350393,-38.524052346743474,0.77612746560691903,0,0,outside_candidate
13,48,13,47,-39.300179812350393,-38.524052346743467,0.77612746560692614,0.003286988183478614,0.0042351138558254899,outside_candidate
13,49,13,50,-39.300179812350393,-38.523632256885385,0.77654755546500809,0.0022368568734182346,0.002880514989296144,outside_candidate
13,50,13,49,-39.300179812350393,-38.523632256885378,0.77654755546501519,0,0,outside_candidate
13,51,13,51,-39.300179812350393,-38.523208436758658,0.77697137559173512,0,0,outside_candidate
13,52,13,52,-39.300179812350393,-38.523208436758608,0.77697137559178486,0.0090580826119978052,0.011658193463174447,outside_candidate
13,53,13,53,-39.300179812350393,-38.518048551255639,0.78213126109475439,0.026402785773077718,0.033757486864956096,outside_candidate
13,54,13,54,-39.300179812350393,-38.518048551255639,0.78213126109475439,0.0022823178259505292,0.0029180751869653612,outside_candidate
13,55,13,56,-39.300179812350393,-38.516905789642834,0.78327402270755897,0,0,outside_candidate
13,56,13,55,-39.300179812350393,-38.51690578964282,0.78327402270757318,0,0,outside_candidate
13,57,13,58,-39.300179812350393,-38.515389665287053,0.78479014706334027,0.023785495542079097,0.03030809654158333,outside_candidate
13,58,13,57,-39.300179812350393,-38.515389665287046,0.78479014706334738,0.025785560641586377,0.032856631467755922,outside_candidate
13,59,13,59,-39.300179812350393,-38.511524460429108,0.78865535192128533,0.015751766774175637,0.019972940950444221,outside_candidate
13,60,13,60,-39.300179812350393,-38.511524460429087,0.78865535192130665,0,0,outside_candidate
13,61,13,61,-39.300179812350393,-38.509119151636938,0.79106066071345538,0,0,outside_candidate
13,62,13,62,-39.300179812350393,-38.509119151636924,0.79106066071346959,0.0090580826119977149,0.011450553746191972,outside_candidate
13,63,13,63,-39.300179812350393,-38.505838792892362,0.79434101945803093,0,0,outside_candidate
13,64,13,64,-39.300179812350393,-38.505838792892334,0.79434101945805935,0.0069425888250111249,0.0087400608239364495,outside_candidate
13,65,13,65,-39.300179812350393,-38.505450543172927,0.79472926917746634,0.0034333098094968604,0.004320099866273062,outside_candidate
13,66,13,66,-39.300179812350393,-38.505450543172927,0.79472926917746634,0,0,outside_candidate
13,67,13,67,-39.300179812350393,-38.505185035088573,0.79499477726182022,1.5612511283791264e-17,1.9638507988146827e-17,outside_candidate
13,68,13,68,-39.300179812350393,-38.505185035088566,0.79499477726182732,0,0,outside_candidate
13,69,13,69,-39.300179812350393,-38.504728618791212,0.79545119355918104,0.017319857721887089,0.021773627171757463,outside_candidate
